,ba,ee_ab,ee_bb,am_db,ee_cb,ex_jb,sr_cb,za,ex_mb,sr_db,ex_ob,op_ib,ex_hb,sr_ab,sr_pb,op_mb,ee_ib,sr_sb,am_ab,ex_fb,ee_hb,am_tb,ee_ub,am_vb,am_ib,ex_ib,am_ub,ex_pb,am_mb,op_cb,ex_eb,sr_rb,op_fb,pl_rb,pl_gb
OG5_171869,50,0,0,0.033333333,0,0,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0
OG5_147505,22,0,0,0,0,0,0.034146341,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_147503,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
OG5_140870,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_140876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
OG5_147516,39,0.4,0,0,0,0,0.092682927,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.114285714,0,0,0
OG5_127898,25,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_147201,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_144977,94,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
OG5_144976,94,0,0,0,0.055555556,0,0.014634146,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.0625,0.006451613,0,0,0,0,0,0,0,0,0.2,0.014285714,0,0,0.55
OG5_144972,98,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.047619048,0,0,0.1875,0.006451613,0,0,0,0,0,0,0,0,0,0.028571429,0,0.055555556,0.175
OG5_144971,1,0,0,0,0,0,0.004878049,0,0,0.025,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0.076923077,0,0,0,0.0625,0,0,0,0,0,0
OG5_155415,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_163977,17,0,0,0,0,0,0.014634146,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_152370,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0.075
OG5_144978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_137780,35,0,0,0,0,0,0.019512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0.025
OG5_162856,83,0.4,0.333333333,0.033333333,0.111111111,0.142857143,0.12195122,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0.187096774,1,0,0,0,1,0,0,0,0,0.057142857,0,0,0
OG5_169370,24,0,0,0.133333333,0,0,0.068292683,2,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.329032258,0,0,0.076923077,0,1,0,0,0,0,0.042857143,0,0,0.05
OG5_169372,21,0,0,0.066666667,0.111111111,0,0.034146341,0,0,0,0,0,0,0,0,0,0.2,0,0.166666667,0,0,0.051612903,0,0,0.076923077,0,1,0,0,0,0,0.071428571,0,0,0
OG5_150469,39,0.4,0,0.033333333,0,0,0.16097561,0,0,0,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.122580645,1,0,0,0,0,0,0,0,0,0.228571429,0,0,0
OG5_177080,114,0,0,0.033333333,0.055555556,0,0.024390244,1,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.135483871,0,0,0.076923077,0,1,0,0.25,0,0,0.014285714,0,0,0
OG5_157639,154,0,0.333333333,0.266666667,0,0,0.146341463,2,0,0.025,1,0,0,0,0,0,0.4,0.107142857,0.333333333,0,0.125,0.096774194,0,0,0.076923077,1,0,0,0.25,1,0,0.157142857,0,0,0.3
OG5_145628,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
OG5_141316,29,0,0,0,0,0,0.009756098,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
OG5_150466,53,0.2,0,0.033333333,0,0,0.131707317,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0.116129032,1,0,0.076923077,0,0,0,0.125,0,0,0.128571429,0,0,0
OG5_134789,0,0,0,0,0.055555556,0,0.004878049,0,0,0.2,0,0,0,0,0,0,0,0.011904762,0,0,0.0625,0.025806452,1,0,0,0,1,0,0,0,0,0.028571429,0,0,0
OG5_134788,0,0,0,0,0,0,0.019512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0
OG5_141310,56,0.2,0,0,0,0,0.07804878,3,0,0.175,0,0,0,0,0,0.045454545,0,0.011904762,0,0,0,0.077419355,0,0,0.076923077,0,0,0,0,0,0,0.071428571,0,0,0
OG5_134780,1,0,0,0,0,0,0.004878049,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_134787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_134786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_134785,163,0.8,0,0.166666667,0.222222222,0,0.229268293,36,0,0,0,0,0,0,0,0,0,0.107142857,0,0,0,0.15483871,1,0,0.230769231,0,0,0,0.0625,0,0,0.214285714,0,0,0.075
OG5_134784,102,0,0,0.1,0,0,0.043902439,13,0,0.175,0,0,0,0,0,0.136363636,0,0,0,0,0,0.174193548,0,0,0.076923077,0,0,0,0,0,0.4,0.285714286,0,0.055555556,0.025
OG5_130208,81,0.2,0.333333333,0.166666667,0.277777778,0,0.097560976,58,0.333333333,0.525,0,0,0,0,0,0.045454545,0,0.130952381,0.5,0,0.25,0.206451613,0,0,0,0,1,1,0.0625,0,0,0.257142857,0.333333333,0.111111111,0.125
OG5_130209,371,0.6,0,0.233333333,0.055555556,0,0.243902439,70,0,0,0,0,0,0,0,0,0,0.05952381,0,0,0,0.251612903,1,0,0.307692308,0,1,0,0.0625,0,0,0.242857143,0,0.055555556,0.2
OG5_130202,409,0.6,0,0.566666667,0.111111111,0,0.268292683,68,0,0,0,0,0,0,0,0.045454545,0.2,0.095238095,0.5,0.5,0,0.477419355,0,1,0.538461538,0,1,0,0.5625,0,0,0.328571429,0,0.055555556,0.5
OG5_130203,380,0.6,0,0.033333333,0.111111111,0.285714286,0.234146341,32,0,0.1,0,0,0,0,0,0.136363636,0,0.107142857,0.166666667,0,0.25,0.225806452,0,0,0.076923077,0,1,0,0,0,0,0.142857143,0,0.222222222,0.625
OG5_130200,367,0.6,0,0.333333333,0.333333333,0.142857143,0.297560976,79,0.333333333,0.375,0,0,0,0,0,0,0,0.05952381,0.5,0,0.125,0.35483871,1,0,0.461538462,0,1,0,0.125,0,0.2,0.242857143,0,0.222222222,0.2
OG5_130201,133,0.2,0.333333333,0.2,0.111111111,0.285714286,0.170731707,4,0.333333333,0.1,0,0,0.25,0,0,0,0.2,0.095238095,0.666666667,0,0.0625,0.587096774,0,0,0.230769231,0,1,0,0.5625,0,0,0.142857143,0.333333333,0.055555556,0.1
OG5_130206,463,0.6,0.333333333,0.233333333,0.166666667,0.285714286,0.429268293,6,0.333333333,0.1,1,0,0,0,0,0,0.2,0.261904762,0.666666667,0,0.5625,0.393548387,0,1,0.461538462,0,1,0,0.25,0,0.2,0.3,0,0.166666667,0.125
OG5_130207,437,0.4,0,0.1,0,0,0.287804878,77,0,0.025,0,0,0,0,0,0,0.2,0.083333333,0.166666667,0,0.0625,0.270967742,1,0,0.153846154,0,1,0,0,0,0,0.285714286,0,0.055555556,0.525
OG5_130204,199,0.2,0,0.166666667,0.111111111,0.142857143,0.248780488,1,0,0.175,1,0,0,0,0,0.045454545,0.2,0.047619048,0.166666667,0,0,0.206451613,0,0,0.230769231,0,1,0,0,0,0,0.428571429,0,0,0.075
OG5_130205,438,0.6,0,0.166666667,0.166666667,0.142857143,0.380487805,85,0,0.075,1,0,0,0,0,0.045454545,0.2,0.119047619,0.666666667,0,0.125,0.541935484,1,0,0.230769231,1,1,0,0.3125,0,0.2,0.414285714,0,0,0.45
OG5_161504,8,0,0,0,0,0,0.009756098,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0.085714286,0,0,0
OG5_136785,0,0,0,0,0,0,0.014634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0
OG5_143376,179,0.4,0,0.1,0,0,0.141463415,7,0,0,0,0,0,0,0,0.045454545,0.2,0.023809524,0.166666667,0,0,0.116129032,1,0,0.153846154,0,0,0,0,0,0,0.157142857,0,0,0
OG5_136783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_171049,68,0,0,0.066666667,0.111111111,0,0.16097561,0,0,0,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.161290323,0,0,0,0,0,0,0.125,0,0,0.114285714,0,0.055555556,0
OG5_145300,0,0.2,0,0.033333333,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,1,0.076923077,0,0,0,0,0,0,0.014285714,0,0,0
OG5_146829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
OG5_146820,64,0,0,0.033333333,0.055555556,0,0.087804878,0,0,0,0,0,0,0,0,0.136363636,0,0.023809524,0,0,0,0.116129032,1,0,0,0,0,0,0,0,0,0.1,0,0,0.025
OG5_146827,10,0.6,0,0.533333333,0.5,0,0.268292683,5,0,0.65,1,0,0.25,0.5,0,0.045454545,0.4,0.404761905,0.666666667,0,0.375,0.406451613,0,1,0.384615385,0,1,0,0.375,0,0.6,0.328571429,0.333333333,0,0.2
OG5_146825,44,0.4,0,0.4,0.222222222,0.142857143,0.043902439,8,0.333333333,0.375,0,0,0,0,0,0,0.2,0.142857143,0,0,0.375,0.277419355,0,0,0.384615385,0,1,0,0.125,0,0,0.142857143,0,0,0.1
OG5_141832,2,0,0,0.033333333,0.055555556,0,0.019512195,0,0,0.175,0,0,0,0,0,0,0,0.023809524,0,0,0,0.012903226,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0.05
OG5_131569,15,0,0,0.1,0,0,0.048780488,0,0,0.025,0,0,0,0,0,0.045454545,0,0.023809524,0.166666667,0,0,0.04516129,0,0,0,0,0,0,0.0625,0,0,0.057142857,0,0,0
OG5_133394,149,0.2,0,0.1,0.111111111,0.142857143,0.185365854,13,0,0.35,0,0,0,0,0,0.136363636,0,0.130952381,0.166666667,0,0.125,0.690322581,1,0,0.076923077,0,0,0,0.125,0,0,0.2,0,0.055555556,0.125
OG5_136125,73,0.4,0,0.033333333,0.111111111,0,0.151219512,1,0,0.25,0,0,0,0,0,0,0,0.023809524,0,0,0,0.148387097,1,0,0,0,0,0,0.0625,0,0,0.2,0,0,0.025
OG5_136124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_136127,9,0.2,0,0,0.055555556,0,0.019512195,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.006451613,0,0,0,0,0,0,0.125,0,0,0.042857143,0,0,0
OG5_136126,5,0.2,0,0,0.111111111,0,0.014634146,0,0,0.025,0,0,0,0,0,0,0,0.023809524,0,0,0,0.019354839,0,0,0.076923077,0,0,0,0.0625,0,0,0.042857143,0,0,0.05
OG5_164844,88,0.2,0,0.2,0,0,0.082926829,0,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.070967742,1,0,0.076923077,0,1,0,0.125,0,0,0.014285714,0,0,0
OG5_164841,64,0,0,0.1,0,0,0.043902439,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.058064516,0,0,0.153846154,0,0,0,0,0,0.2,0.142857143,0,0,0.125
OG5_164842,64,0,0,0.133333333,0.055555556,0,0.248780488,0,0,0,0,0,0,0,0,0.045454545,0,0.023809524,0.333333333,0,0.0625,0.141935484,0,0,0.076923077,0,0,0,0.0625,0,0,0.2,0,0,0
OG5_133572,260,0.6,0,0.133333333,0,0,0.141463415,1,0.333333333,0,1,0,0,0,0,0.090909091,0,0.047619048,0.666666667,0,0.125,0.129032258,0,0,0.076923077,0,0,0,0.0625,0,0.2,0.271428571,0,0,0.175
OG5_133575,464,0.2,0,0.166666667,0.055555556,0.142857143,0.268292683,8,0,0.025,1,0,0,0,0,0,0,0.095238095,0.333333333,0,0,0.270967742,0,0,0.230769231,0,1,0,0.0625,0,0,0.271428571,0,0,0.1
OG5_133574,88,0,0,0.1,0.055555556,0,0.234146341,0,0,0,0,0,0,0,0,0,0.2,0.035714286,0,0,0,0.141935484,0,0,0,0,1,0,0.125,0,0,0.171428571,0,0,0
OG5_133576,14,0,0,0.133333333,0.444444444,0.142857143,0.097560976,0,0.333333333,0.55,1,0,0,0,0,0,0,0.178571429,0.5,0,0.5,0.090322581,0,0,0.153846154,0,1,0,0.1875,0,0.2,0.028571429,0,0,0.15
OG5_133579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0
OG5_127260,43,0.4,0,0.233333333,0.055555556,0,0.126829268,1,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.277419355,0,0,0.307692308,0,1,0,0.0625,0,0.2,0.114285714,0,0,0.1
OG5_132955,70,0.2,0,0.433333333,0.611111111,0,0.287804878,3,0,0.675,0,0,0,0,0,0,0.6,0.25,0.833333333,0,0.25,0.64516129,1,0,0.384615385,0,0,0,0.4375,0,0,0.328571429,0,0.333333333,0.5
OG5_127263,1,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_127264,215,0.4,0,0.133333333,0.611111111,0,0.234146341,13,0.333333333,0.6,0,0,0,0.5,0,0,0,0.25,0.166666667,0,0.4375,0.4,0,0,0.230769231,0,0,0,0.3125,0,0.4,0.271428571,0,0.333333333,0.475
OG5_127265,92,0,0.333333333,0.166666667,0.055555556,0,0.302439024,2,0,0,0,0,0,0,0,0,0,0.035714286,0.333333333,0,0.125,0.180645161,1,0,0,0,1,0,0.125,0,0.2,0.214285714,0,0.055555556,0
OG5_132952,299,0.6,0,0.1,0.166666667,0.142857143,0.253658537,23,0,0.55,0,0,0,0,0,0.045454545,0,0.107142857,0.166666667,0,0.1875,0.238709677,1,0,0.076923077,0,0,0,0.125,0,0,0.385714286,0,0.111111111,0.1
OG5_127267,313,0.6,0,0.666666667,0.166666667,0.428571429,0.375609756,13,0.666666667,0.35,0,0,0.5,0,0,0.227272727,0.6,0.261904762,0.333333333,0,0.5,0.387096774,1,1,0.769230769,0,1,0,0.4375,0,0.6,0.485714286,0,0.055555556,0.125
OG5_127268,545,0.8,0.333333333,0.3,0.444444444,0.142857143,0.492682927,0,0,0.3,1,0,0,0,0,0,0.4,0.130952381,0.833333333,0,0.625,0.516129032,0,0,0.307692308,0,1,0,0.25,0,0.2,0.442857143,0,0.166666667,0.6
OG5_127269,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0.055555556,0.025
OG5_163620,1,0,0.333333333,0.066666667,0.055555556,0,0.009756098,1,0,0.325,0,0,0,0,0,0,0.2,0.047619048,0,0,0,0.116129032,0,0,0.076923077,0,1,0,0.0625,0,0,0.057142857,0,0.055555556,0.025
OG5_141325,57,0.2,0,0,0.055555556,0,0.087804878,1,0.333333333,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0.116129032,1,0,0.076923077,0,0,0,0.0625,0,0,0.085714286,0,0,0.025
OG5_164909,21,0,0,0,0,0,0.03902439,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.04516129,0,0,0,0,0,0,0.0625,0,0,0.028571429,0,0,0
OG5_156991,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_132663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0.014285714,0,0.055555556,0.05
OG5_133315,342,0.4,0.333333333,0.133333333,0.055555556,0,0.253658537,0,0,0,0,0,0,0,0,0,0,0.035714286,0.5,0,0,0.238709677,1,0,0,0,1,0,0.1875,0,0,0.242857143,0,0,0.025
OG5_133314,329,0.2,0,0.1,0.277777778,0,0.27804878,0,0,0,1,0,0,0,0,0,0,0.083333333,0.5,0,0.0625,0.238709677,1,0,0.230769231,0,0,0,0,0,0,0.228571429,0,0,0.075
OG5_142568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.166666667,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_133310,2,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_133313,268,0.2,0,0.233333333,0.055555556,0.142857143,0.263414634,57,0,0,0,0,0,0,0,0,0,0.047619048,0.166666667,0,0,0.225806452,1,0,0.076923077,0,1,0,0.125,0,0,0.285714286,0,0,0.05
OG5_142563,38,0.4,0,0.066666667,0,0.142857143,0.087804878,9,0,0.025,0,0,0,0,0,0,0,0.023809524,0.333333333,0,0,0.019354839,0,0,0,0,0,0,0.0625,0,0,0.085714286,0,0,0.05
OG5_147081,0,0.4,0,0,0.111111111,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_142566,3,0,0,0,0,0,0.009756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_147085,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_145022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_140503,97,0,0.333333333,0.2,0.166666667,0,0.141463415,1,0,0.225,0,0,0.25,0,0,0,0,0.142857143,0.166666667,0,0,0.387096774,0,0,0.384615385,0,1,0,0,0,0,0.157142857,0,0,0.05
OG5_140500,22,0,0,0,0.111111111,0,0.009756098,0,0,0.075,0,0,0,0,0,0,0,0.011904762,0,0,0.1875,0.012903226,0,0,0,0,0,0,0.0625,0,0,0.114285714,0,0.222222222,0.2
OG5_140501,55,0,0,0.033333333,0,0,0.009756098,0,0,0.025,0,0,0,0,0,0,0,0.023809524,0,0,0.0625,0.038709677,0,0,0,0,0,0,0,0,0.4,0.028571429,0,0,0.75
OG5_145026,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.006451613,0,0,0,0,0,0,0,0,0.2,0.028571429,0,0,0.4
OG5_140059,116,0,0,0.066666667,0,0,0.043902439,0,0,0.075,0,0,0,0,0,0,0,0.035714286,0,0,0.0625,0.038709677,0,0,0,0,0,0,0,0,0.2,0.142857143,0,0.222222222,0.275
OG5_140055,158,0,0,0,0,0,0.029268293,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058064516,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_140508,16,0,0,0.033333333,0,0,0.009756098,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_145029,0,0,0,0.066666667,0.055555556,0.142857143,0.014634146,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.051612903,0,0,0.076923077,0,0,0,0,0,0,0.028571429,0,0.055555556,0.025
OG5_140051,0,0.4,0.333333333,0.033333333,0.111111111,0,0.214634146,0,0,0.1,0,0,0,0,0,0,0.2,0.035714286,0.333333333,0,0,0.193548387,1,0,0.076923077,0,1,0,0,0,0,0.214285714,0,0,0.075
OG5_149620,23,0,0.333333333,0.033333333,0.055555556,0,0.048780488,3,0,0.05,0,0,0,0,0,0,0,0,0.166666667,0,0.0625,0.038709677,1,0,0.076923077,0,0,0,0,0,0,0.042857143,0,0,0.025
OG5_144213,98,0,0,0.066666667,0.111111111,0.142857143,0.024390244,1,0,0.025,0,0,0,0,0,0,0,0,0,0,0.1875,0.122580645,0,0,0,0,1,0,0,0,0,0.1,0,0.055555556,0.375
OG5_150264,0,0.2,0,0.033333333,0.055555556,0,0,0,0,0.075,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_150262,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_144214,0,0,0,0.066666667,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0.2,0.028571429,0,0,0
OG5_149628,153,0,0.333333333,0.1,0.277777778,0.142857143,0.146341463,5,0,0.275,0,0,0,0,0,0,0,0.202380952,0.333333333,0,0.125,0.077419355,0,0,0.230769231,0,0,0,0.0625,0,0.2,0.185714286,0,0.055555556,0.1
OG5_149629,155,0,0,0.066666667,0.055555556,0,0.151219512,0,0,0,0,0,0,0,0,0,0,0.023809524,0.166666667,0,0,0.090322581,0,0,0.076923077,0,0,0,0.0625,0,0,0.085714286,0,0,0
OG5_144218,3,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.025
OG5_150268,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
OG5_141455,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_141454,49,0,0,0.133333333,0,0,0.073170732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232258065,0,0,0.461538462,0,1,0,0.1875,0,0,0.042857143,0,0,0
OG5_128715,182,0.2,0,0.2,0.222222222,0.142857143,0.156097561,59,0,0,0,0,0,0.5,0,0.090909091,0,0.05952381,0,0,0,0.161290323,0,0,0.384615385,0,1,0,0.4375,0,0.2,0.257142857,0,0.111111111,0.2
OG5_128714,404,0.4,0.333333333,0.2,0.166666667,0.142857143,0.434146341,87,0,0,0,0,0.25,0,0,0.136363636,0.2,0.130952381,0.5,0,0,0.451612903,1,0,0.384615385,0,1,0,0.375,0,0,0.328571429,0,0.055555556,0.175
OG5_128717,193,0.4,0,0.266666667,0.055555556,0,0.312195122,32,0,0.25,0,0,0,0,0,0,0,0.380952381,0.5,0,0.1875,0.374193548,0,0,0.153846154,0,1,0,0.25,0,0,0.257142857,0,0,0.175
OG5_128716,365,0.4,0,0.166666667,0.222222222,0.142857143,0.336585366,77,0,0.025,0,0,0,0,0,0.090909091,0,0.083333333,0.333333333,0,0.125,0.432258065,0,0,0.153846154,0,1,0,0.25,0,0,0.385714286,0,0.055555556,0.025
OG5_128711,311,0.4,0,0.166666667,0.055555556,0.142857143,0.317073171,23,0,0.075,0,0,0,0.5,0,0,0.2,0.083333333,0.666666667,0,0,0.406451613,1,0,0.153846154,0,0,0,0.0625,1,0.2,0.3,0,0,0.125
OG5_128710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
OG5_128713,426,0.6,0.333333333,0.2,0.277777778,0.285714286,0.336585366,39,0.333333333,0.025,0,0,0.5,0,0,0.090909091,0.2,0.202380952,0.833333333,0.5,0.125,0.35483871,1,0,0.230769231,0,0,0,0.0625,0,0.4,0.285714286,0,0,0.5
OG5_128712,358,0.6,0.333333333,0.3,0.222222222,0.142857143,0.458536585,1,0,0,0,0,0.25,0,0,0.045454545,0,0.130952381,0.666666667,0,0,0.483870968,1,0,0.307692308,0,1,0,0.125,0,0,0.414285714,0,0,0.025
OG5_129442,0,0,0,0.166666667,0.166666667,0,0.009756098,0,0,0.125,1,0,0,0,0,0,0,0.011904762,0,0,0,0.006451613,0,0,0.076923077,0,0,0,0,0,0,0.057142857,0,0,0
OG5_129443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058064516,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_155947,47,0.4,0,0.1,0.222222222,0,0.097560976,0,0,0.45,0,0,0.25,0,0,0,0,0.238095238,0,0,0.125,0.109677419,0,0,0.538461538,0,1,0,0.125,0,0,0.085714286,0,0.055555556,0.125
OG5_129446,19,0,0,0.033333333,0.055555556,0,0.053658537,0,0,0.075,0,0,0,0,0,0,0,0.011904762,0,0,0,0.058064516,0,0,0,0,0,0,0.0625,0,0,0.057142857,0,0,0
OG5_129999,0,0,0,0.033333333,0,0,0.034146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04516129,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.025
OG5_129444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_129995,0,0,0,0,0.222222222,0,0.082926829,0,0,0.475,0,0,0,0,0,0.045454545,0.4,0.130952381,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0.2
OG5_129996,0,0,0.333333333,0.066666667,0.111111111,0,0.004878049,0,0,0.05,0,0,0,0,0,0,0.2,0.047619048,0.166666667,0,0,0.025806452,0,1,0.307692308,0,0,0,0,0,0,0.014285714,0,0.055555556,0.05
OG5_129449,0,0,0,0.1,0,0,0.014634146,1,0,0.025,0,0,0,0,0,0,0,0.05952381,0,0,0,0.012903226,0,0,0.076923077,0,0,0,0,0,0,0.042857143,0,0,0
OG5_129990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
