,ba,ee,sr,op,am,za,pl,ex
OG5_130873,135,16,140,32,142,5,4,20
OG5_127702,0,49,347,92,278,6,77,31
OG5_144832,0,1,11,0,0,0,363,0
OG5_144833,0,0,1,0,0,0,0,10
OG5_144830,47,6,13,0,2,0,1,18
OG5_144831,114,12,0,0,1,9,5,4
OG5_139814,4,34,122,19,57,0,20,5
OG5_127701,0,53,269,90,225,3,75,29
OG5_139816,0,1,9,6,36,0,10,6
OG5_139817,2,58,183,0,9,0,34,1
OG5_130703,420,15,41,26,1,12,1,0
OG5_127700,0,53,463,99,254,0,74,35
OG5_172961,2,0,48,0,0,0,2,0
OG5_169789,7,0,1,0,0,29,1,0
OG5_130877,0,36,128,46,44,0,34,16
OG5_147334,47,1,0,3,1,0,0,0
OG5_147335,417,0,1,0,0,0,2,0
OG5_147337,285,0,1,0,1,0,1,0
OG5_169785,9,8,76,2,11,0,2,0
OG5_147331,0,42,146,0,0,0,44,1
OG5_147332,0,0,19,0,31,0,2,16
OG5_147333,92,0,0,0,0,0,2,0
OG5_145782,0,0,1,1,0,0,0,12
OG5_163261,33,3,11,0,3,1,7,1
OG5_131652,0,9,54,41,24,0,42,3
OG5_126969,0,100,1128,110,536,0,112,47
OG5_144785,3,33,135,20,130,0,23,6
OG5_147259,3,12,20,0,13,0,52,0
OG5_142378,51,42,107,0,3,8,56,7
OG5_163266,14,1,2,1,0,2,1,0
OG5_144783,120,7,32,5,1,1,1,1
OG5_152651,16,0,0,9,0,0,0,0
OG5_147252,28,0,13,0,0,0,3,0
OG5_147251,78,0,1,0,0,0,23,0
OG5_142370,0,0,6,1,3,0,0,1
OG5_142377,0,0,3,0,4,0,0,12
OG5_142376,4,18,117,2,147,0,11,8
OG5_147255,0,0,2,0,0,0,34,0
OG5_147254,0,19,43,0,5,0,49,1
OG5_169437,11,0,0,0,0,0,5,0
OG5_169435,0,0,0,3,0,1,0,2
OG5_169434,13,0,0,2,0,4,0,0
OG5_178951,1,0,1,5,0,0,0,0
OG5_136357,0,2,3,10,10,0,1,0
OG5_136350,24,9,74,45,70,0,4,3
OG5_136351,9,14,49,5,87,0,33,2
OG5_172388,93,27,62,0,1,0,21,2
OG5_172382,146,0,0,0,0,0,6,0
OG5_172385,23,18,30,1,3,6,7,1
OG5_172384,103,4,3,0,0,0,23,0
OG5_171726,130,0,1,4,0,1,0,0
OG5_146329,0,0,11,4,6,0,11,0
OG5_126692,907,76,467,98,268,0,111,37
OG5_126693,118,22,91,100,29,26,75,25
OG5_126690,323,36,477,66,257,28,113,14
OG5_126691,487,15,310,131,255,132,60,34
OG5_126696,0,233,2205,162,1988,7,224,123
OG5_126697,917,78,686,95,387,228,100,37
OG5_126694,28,61,393,127,215,109,82,36
OG5_126698,574,122,1197,130,303,114,147,73
OG5_126699,367,20,224,76,147,89,82,8
OG5_162781,89,0,3,2,2,0,0,0
OG5_132219,0,19,168,17,447,0,6,39
OG5_134115,0,26,129,34,3,0,11,7
OG5_138811,0,3,13,21,5,0,3,2
OG5_132213,0,39,88,40,94,0,33,6
OG5_132212,0,2,23,31,24,0,2,0
OG5_132211,0,16,165,31,67,0,25,6
OG5_132217,0,2,122,41,2,0,4,3
OG5_132216,4,42,92,15,180,0,13,15
OG5_132215,0,15,161,30,22,0,3,6
OG5_132214,151,10,20,31,22,6,3,18
OG5_148038,0,3,67,1,3,0,1,0
OG5_148039,0,14,662,3,70,0,7,1
OG5_148034,26,12,113,1,182,0,39,7
OG5_148033,0,13,253,1,81,0,9,13
OG5_148031,0,0,1,0,0,0,1,10
OG5_140209,127,0,0,0,0,20,1,0
OG5_140208,74,0,2,11,0,0,1,0
OG5_140205,1,14,339,12,227,0,24,14
OG5_140201,189,0,0,0,0,25,1,0
OG5_135188,96,4,35,1,128,13,8,1
OG5_140202,149,0,0,1,0,135,0,0
OG5_128698,0,68,372,90,204,0,21,26
OG5_128699,0,40,209,77,137,0,59,27
OG5_141550,0,24,73,27,154,0,4,4
OG5_141003,0,3,6,0,7,0,53,14
OG5_141556,2,3,18,2,1,0,3,11
OG5_141555,157,32,99,0,1,0,24,0
OG5_128690,0,39,304,68,96,0,51,24
OG5_128691,0,54,513,85,452,0,74,38
OG5_128692,0,43,355,46,285,0,40,17
OG5_128693,0,34,162,71,157,0,42,27
OG5_128694,0,48,382,88,324,0,66,12
OG5_128695,64,103,1077,110,531,0,68,29
OG5_128696,0,103,615,95,313,0,34,16
OG5_128697,0,42,207,73,136,0,50,32
OG5_134118,0,2,39,1,0,0,3,14
OG5_171166,0,0,0,0,1,0,0,0
OG5_139645,6,249,1018,11,313,0,64,5
OG5_170894,56,0,1,0,0,0,15,0
OG5_163786,16,0,0,1,1,4,71,0
OG5_170898,4,6,8,0,0,0,102,0
OG5_160515,178,20,71,9,35,39,12,1
OG5_127964,194,25,206,53,116,12,94,10
OG5_160513,114,0,0,0,0,3,1,0
OG5_128478,0,89,553,84,56,0,50,17
OG5_128479,0,78,301,83,213,0,80,10
OG5_128474,227,41,311,73,228,4,67,18
OG5_128475,26,24,174,76,98,0,62,24
OG5_128476,34,117,476,94,450,0,71,48
OG5_128477,0,46,292,80,182,0,41,25
OG5_128470,25,38,111,85,67,0,32,4
OG5_128471,189,34,535,47,227,0,39,21
OG5_128472,0,56,270,74,149,0,68,23
OG5_128473,0,28,149,85,88,0,62,6
OG5_127123,0,107,1085,75,337,0,104,63
OG5_127122,726,72,501,78,576,103,73,37
OG5_127121,464,62,307,105,340,1,142,35
OG5_127120,0,142,832,104,325,0,79,27
OG5_127127,0,75,553,96,381,154,94,41
OG5_127126,560,51,300,78,79,0,67,22
OG5_127125,27,58,576,86,231,41,97,44
OG5_127124,8,116,452,175,2685,0,40,35
OG5_127129,467,43,426,92,139,71,47,27
OG5_127128,0,73,823,141,468,17,128,59
OG5_129876,0,23,58,65,72,33,26,5
OG5_129875,1,31,300,49,162,0,47,23
OG5_129874,13,70,791,119,446,0,24,28
OG5_129871,0,43,170,53,136,0,61,1
OG5_135079,270,0,8,1,2,10,2,0
OG5_135076,0,6,16,27,29,0,0,0
OG5_135074,3,422,173,5,140,0,4,55
OG5_135075,9,192,443,23,449,0,37,28
OG5_135070,0,13,14,30,60,0,4,1
OG5_129878,0,59,173,58,259,0,53,31
OG5_129665,1,27,383,70,69,0,1,5
OG5_149783,19,0,2,11,0,0,31,0
OG5_149781,68,0,0,6,0,1,2,0
OG5_139560,0,3,20,20,1,0,31,0
OG5_139561,0,10,43,2,30,0,55,1
OG5_139562,22,92,73,35,254,1,22,4
OG5_139563,0,5,396,2,7,0,35,1
OG5_139564,0,4,33,2,5,0,81,0
OG5_139565,0,7,4,25,28,0,1,1
OG5_139566,0,6,22,18,29,0,0,1
OG5_139567,89,0,5,0,1,0,31,0
OG5_139569,0,0,14,0,0,0,82,0
OG5_135292,0,1,141,33,11,0,19,4
OG5_135296,1,21,196,33,87,0,3,0
OG5_135297,1,18,71,34,72,0,7,4
OG5_135299,115,19,189,10,84,103,6,2
OG5_171315,0,0,1,0,0,0,0,0
OG5_149563,101,0,1,0,0,0,1,3
OG5_141047,0,12,578,20,18,0,9,8
OG5_129663,0,0,4,88,15,0,0,0
OG5_155383,6,0,1,16,1,0,0,0
OG5_155381,58,20,53,3,62,2,17,3
OG5_152866,8,39,203,2,106,0,18,4
OG5_158803,55,4,68,1,1,0,0,0
OG5_141042,0,10,255,7,51,0,8,15
OG5_170390,84,1,1,0,0,0,14,0
OG5_129253,1142,4,77,15,8,66,2,2
OG5_129252,53,36,164,42,139,76,36,10
OG5_129251,0,42,139,70,150,0,60,8
OG5_129250,0,47,282,61,175,0,52,18
OG5_129257,99,38,306,101,407,30,25,15
OG5_129256,0,52,265,74,127,0,62,25
OG5_169152,1,14,131,7,88,0,5,11
OG5_129254,0,33,166,74,132,0,63,9
OG5_129259,1311,0,0,1,0,60,1,1
OG5_129258,479,40,175,43,158,86,59,1
OG5_150711,91,0,0,0,0,0,1,0
OG5_135180,0,16,77,1,17,0,35,20
OG5_126995,0,118,799,167,3704,2,137,94
OG5_126994,170,120,734,96,215,0,77,54
OG5_126997,891,57,255,127,482,592,119,7
OG5_153354,0,1,7,0,0,0,20,1
OG5_126991,548,59,627,109,290,10,71,9
OG5_126990,1,112,1043,167,266,1,107,56
OG5_126993,1,60,957,119,455,111,100,55
OG5_126992,196,50,332,80,172,3,57,12
OG5_134215,0,5,8,34,46,0,20,1
OG5_134214,0,4,12,30,10,0,1,0
OG5_134211,180,244,1925,44,490,4,58,22
OG5_126998,0,85,901,112,625,25,114,58
OG5_137743,188,11,19,5,9,0,26,1
OG5_169848,17,0,0,4,1,0,1,1
OG5_137741,110,0,0,1,0,7,1,0
OG5_137747,8,22,66,13,123,1,71,2
OG5_137744,1,3,18,11,30,0,16,0
OG5_137745,14,0,1,24,0,0,0,0
OG5_138740,17,86,313,31,189,0,26,9
OG5_135928,0,0,5,19,3,0,16,2
OG5_135929,214,1,10,1,0,0,1,1
OG5_138745,0,0,5,0,0,0,102,0
OG5_135924,1,0,0,21,0,0,2,0
OG5_138218,0,34,99,27,232,0,1,8
OG5_138749,0,1,8,0,1,0,81,0
OG5_138748,25,73,218,1,157,0,72,27
OG5_135328,62,28,81,16,15,36,21,4
OG5_173601,36,6,107,0,0,0,16,0
OG5_132786,0,48,72,28,141,0,63,2
OG5_131591,0,64,472,41,427,0,53,26
OG5_131590,0,8,170,49,37,0,57,1
OG5_131592,0,24,70,44,136,0,44,6
OG5_131595,0,15,61,40,34,0,45,5
OG5_131597,766,1,4,0,3,16,17,0
OG5_131596,0,6,46,45,9,0,33,0
OG5_131599,29,1,9,32,29,0,9,0
OG5_131598,0,0,1,0,0,0,0,0
OG5_137428,0,1,2,27,21,0,10,0
OG5_130246,0,72,566,50,163,0,79,16
OG5_137567,2,0,6,1,8,0,0,0
OG5_137564,398,0,1,1,1,1,2,0
OG5_130245,0,42,223,38,24,2,17,33
OG5_137562,12,5,16,12,23,0,1,0
OG5_130243,20,53,180,42,178,1,33,32
OG5_137292,0,121,439,7,1212,0,34,25
OG5_137293,0,3,156,43,20,0,0,4
OG5_137298,0,2,9,40,5,0,0,2
OG5_137299,56,35,106,4,117,0,46,13
OG5_130248,71,31,106,4,1,10,121,2
OG5_130249,0,39,136,40,359,0,30,18
OG5_143849,0,35,247,7,150,0,3,35
OG5_143843,0,27,256,0,6,0,8,18
OG5_143840,0,0,7,7,2,0,3,17
OG5_143841,0,64,259,7,101,0,19,27
OG5_132837,0,1,0,35,14,0,0,0
OG5_142451,0,23,251,10,176,0,72,8
OG5_214648,0,0,1,0,0,0,0,0
OG5_156698,61,2,6,0,0,0,2,0
OG5_141134,0,6,38,1,44,0,27,21
OG5_147132,0,1,11,0,2,0,47,1
OG5_128708,0,34,221,112,192,0,44,4
OG5_141447,3,8,55,23,164,0,9,2
OG5_147130,0,0,3,0,0,0,72,0
OG5_128706,0,27,175,69,165,0,49,24
OG5_144822,44,0,1,2,0,0,1,0
OG5_137425,99,0,3,7,1,3,1,1
OG5_132954,0,44,166,29,2,0,20,20
OG5_146867,0,8,80,1,3,0,43,0
OG5_146310,0,0,3,3,2,0,0,12
OG5_146865,95,0,0,5,0,0,1,0
OG5_146864,0,8,28,9,12,0,1,0
OG5_146315,4,4,18,0,35,0,6,14
OG5_176390,3,38,69,1,82,0,7,0
OG5_156542,0,28,67,0,0,0,35,1
OG5_143817,0,1,9,2,1,0,2,15
OG5_146869,0,0,6,16,1,0,1,0
OG5_146868,0,0,9,0,3,0,0,0
OG5_147391,29,2,37,8,18,0,5,2
OG5_132834,0,0,1,0,0,0,0,0
OG5_135329,2,8,66,15,247,0,11,2
OG5_172559,0,41,109,2,7,0,17,1
OG5_137549,155,0,1,0,0,4,2,0
OG5_142419,0,0,1,0,0,0,0,0
OG5_129822,0,7,536,41,51,0,60,19
OG5_137423,0,14,36,18,9,0,83,1
OG5_164883,11,0,1,2,0,0,0,0
OG5_136166,0,0,2,29,1,0,0,0
OG5_136160,0,1,4,29,33,0,0,0
OG5_136163,0,26,102,12,59,0,6,0
OG5_136162,0,3,0,34,38,0,0,0
OG5_164888,20,0,5,0,10,0,0,0
OG5_136169,0,8,35,18,31,0,4,5
OG5_136168,0,6,40,33,1,0,9,0
OG5_144649,0,0,7,14,4,0,0,1
OG5_172739,1,20,316,13,109,0,4,0
OG5_166017,0,0,7,0,2,1,25,0
OG5_133539,168,0,0,2,0,0,0,0
OG5_133538,283,46,69,7,26,27,15,2
OG5_144641,164,9,64,7,159,0,37,1
OG5_133534,130,0,10,12,5,74,2,2
OG5_144643,0,0,3,0,0,0,0,14
OG5_144642,172,0,1,8,2,1,0,0
OG5_133531,541,0,1,0,1,1,8,0
OG5_133530,616,0,1,3,1,5,0,0
OG5_172737,1,0,4,1,1,0,0,0
OG5_132697,0,2,30,35,73,0,22,3
OG5_134025,0,0,8,2,0,0,107,0
OG5_158596,1,0,4,9,2,0,0,1
OG5_141623,0,2,9,0,2,0,58,0
OG5_137421,0,2,14,21,37,0,3,3
OG5_132951,0,2,2,25,1,0,1,1
OG5_142526,6,2,144,22,9,0,10,6
OG5_142524,0,1,12,2,18,0,5,13
OG5_137967,0,5,178,17,6,0,16,0
OG5_142522,6,4,5,19,4,0,1,1
OG5_142523,0,5,9,1,5,0,3,15
OG5_140019,0,0,7,2,0,0,2,11
OG5_145068,26,2,14,12,53,0,0,0
OG5_145069,194,0,0,0,0,0,1,0
OG5_140544,0,9,78,1,8,0,3,2
OG5_145065,54,0,0,0,0,0,2,0
OG5_140014,1,2,48,2,36,0,181,1
OG5_140543,0,0,14,1,0,0,1,0
OG5_140016,0,42,106,5,43,0,71,3
OG5_140541,0,0,3,17,2,0,0,0
OG5_144259,2,0,14,0,0,0,58,0
OG5_174896,0,1,3,4,0,1,0,0
OG5_144251,0,30,85,5,39,0,31,2
OG5_171559,21,20,62,0,5,2,18,2
OG5_135386,65,0,6,2,3,0,1,0
OG5_150398,2,12,17,6,59,15,12,1
OG5_155179,1,1,21,0,5,6,0,1
OG5_171553,35,0,1,0,0,0,1,0
OG5_171552,75,0,0,0,0,1,1,0
OG5_171557,24,0,0,3,0,0,0,0
OG5_163302,35,0,1,0,2,38,0,0
OG5_132910,122,18,141,45,143,3,4,7
OG5_132911,349,24,101,1,82,67,39,2
OG5_132912,534,3,74,0,1,1,2,0
OG5_132913,187,0,1,0,0,110,3,0
OG5_132666,0,21,220,48,136,0,13,4
OG5_132915,482,0,0,0,0,0,1,0
OG5_132916,552,17,21,0,3,3,12,0
OG5_132917,22,36,131,38,94,0,64,1
OG5_132918,27,22,147,39,81,4,42,1
OG5_132919,26,0,1,0,0,0,0,1
OG5_132668,4,2,70,33,11,0,1,1
OG5_150394,0,0,15,0,0,0,91,0
OG5_159817,7,1,12,8,12,10,4,7
OG5_175680,124,1,46,7,16,15,2,1
OG5_136980,0,5,18,17,5,0,0,1
OG5_137951,0,1,12,0,0,0,51,0
OG5_170953,13,0,0,0,0,19,1,0
OG5_128867,0,15,141,75,203,0,34,25
OG5_128866,0,25,292,96,204,0,24,5
OG5_128865,0,48,273,74,203,0,60,13
OG5_128864,0,38,111,71,146,0,35,25
OG5_162573,26,0,3,3,0,0,18,1
OG5_128862,2,75,187,152,1168,0,6,31
OG5_128861,0,43,123,87,185,0,38,23
OG5_128860,67,25,252,45,5,1,40,23
OG5_132006,130,21,137,40,124,5,1,1
OG5_132007,0,41,164,34,21,0,24,33
OG5_132004,12,1,2,2,1,0,1,0
OG5_132005,0,36,55,31,22,0,17,26
OG5_132002,1,26,81,33,130,0,31,5
OG5_132003,1,17,63,48,53,0,16,2
OG5_132000,0,72,269,42,324,0,48,19
OG5_144198,0,3,23,3,30,0,83,0
OG5_132009,0,43,23,41,177,0,10,4
OG5_136987,123,9,8,6,0,3,17,5
OG5_141086,0,5,14,7,7,0,48,0
OG5_151905,0,18,53,0,12,0,3,16
OG5_169959,1,0,12,3,6,0,0,0
OG5_137542,90,3,71,1,7,0,15,2
OG5_171146,0,6,188,3,3,0,6,1
OG5_141763,0,0,14,8,193,0,1,12
OG5_141762,0,0,14,0,9,0,0,0
OG5_171142,124,1,3,0,0,0,1,0
OG5_141764,0,15,17,24,139,0,0,1
OG5_131290,0,10,55,0,6,0,75,19
OG5_131291,465,31,86,1,5,0,39,0
OG5_157713,53,0,0,1,5,0,0,0
OG5_170959,52,0,1,2,1,0,0,0
OG5_171309,0,36,30,0,16,0,9,2
OG5_137543,0,24,110,0,0,0,105,0
OG5_142943,0,3,208,4,4,0,2,12
OG5_130867,0,96,561,39,13,0,27,37
OG5_129409,994,0,1,4,0,125,1,0
OG5_129406,65,35,248,61,334,0,19,18
OG5_142949,0,11,79,2,3,0,58,0
OG5_129404,0,5,29,86,12,0,6,0
OG5_129405,1,23,146,57,130,1,33,23
OG5_163196,51,0,0,1,1,1,0,0
OG5_129403,1370,47,302,13,29,107,33,16
OG5_129400,497,56,265,0,34,28,152,10
OG5_129401,399,6,72,27,28,54,32,12
OG5_131915,0,0,2,1,0,0,0,0
OG5_136449,0,6,75,25,102,0,14,3
OG5_128916,0,28,245,85,257,0,37,10
OG5_128319,0,67,461,77,227,0,62,38
OG5_128318,0,49,279,79,179,0,53,21
OG5_130864,0,14,56,46,67,0,5,5
OG5_168416,15,1,8,0,4,0,1,3
OG5_128311,0,79,365,88,542,0,72,30
OG5_128310,0,43,269,103,180,0,49,8
OG5_128313,0,41,314,80,255,0,66,34
OG5_128312,540,31,202,50,163,0,76,8
OG5_128315,0,96,504,82,244,0,127,9
OG5_128314,33,561,3329,83,1922,4,150,130
OG5_128317,0,26,178,82,102,0,39,6
OG5_128316,60,55,495,81,281,9,86,54
OG5_169954,134,0,1,0,5,5,0,0
OG5_130748,32,144,303,2,500,0,102,40
OG5_137442,0,31,122,37,92,0,15,1
OG5_131913,0,0,23,38,3,0,1,0
OG5_144904,0,4,28,4,11,0,10,12
OG5_160434,60,2,95,2,22,0,3,6
OG5_130742,31,20,138,61,18,0,3,0
OG5_130740,160,33,112,37,36,89,51,1
OG5_160430,42,0,0,0,1,0,11,0
OG5_130746,3,91,579,95,370,3,94,78
OG5_130745,0,14,168,45,32,0,33,7
OG5_160433,37,6,42,0,34,2,3,8
OG5_164509,0,0,5,0,0,1,0,5
OG5_138518,4,0,0,0,0,0,43,0
OG5_163224,22,0,2,0,0,1,1,0
OG5_163225,346,0,0,0,0,0,3,0
OG5_138512,0,6,5,48,18,0,2,0
OG5_138513,7,68,150,9,107,1,21,19
OG5_138510,0,1,110,24,7,0,1,1
OG5_165103,42,0,0,3,0,0,1,0
OG5_134409,554,22,53,5,76,42,6,3
OG5_134158,0,26,72,35,51,0,7,1
OG5_165100,37,0,1,1,0,1,1,1
OG5_131432,0,28,97,36,170,0,34,15
OG5_131433,98,0,3,16,1,39,0,0
OG5_131430,89,44,215,28,105,8,56,5
OG5_131436,0,16,74,29,113,0,5,16
OG5_131437,97,10,50,45,12,14,4,2
OG5_131434,0,44,273,34,37,1,21,29
OG5_134407,0,4,2,31,5,0,10,0
OG5_146368,0,47,100,10,13,0,39,0
OG5_127929,22,52,391,95,295,0,80,31
OG5_127928,3081,4,54,3,19,78,2,0
OG5_146369,126,0,1,0,2,6,1,0
OG5_139601,0,53,173,2,139,0,9,13
OG5_127922,0,54,363,105,249,0,71,39
OG5_127921,0,48,259,76,179,0,80,29
OG5_127920,0,36,369,91,348,0,64,24
OG5_160557,36,0,6,2,1,19,0,0
OG5_127926,0,70,411,86,217,0,85,33
OG5_127925,9,106,721,66,25,0,23,36
OG5_127924,1,32,223,87,103,2,54,27
OG5_147689,0,5,34,1,1,0,7,1
OG5_130529,0,97,309,53,255,0,31,20
OG5_130528,0,4,16,63,45,0,39,1
OG5_130527,112,29,480,51,396,0,32,11
OG5_130526,4,0,9,2,1,2,0,0
OG5_130525,683,3,0,3,5,65,4,1
OG5_130524,0,19,70,74,105,0,33,4
OG5_130523,0,34,169,56,259,0,64,8
OG5_133623,0,2,4,36,16,0,4,0
OG5_130521,0,231,3861,12,149,0,137,0
OG5_130520,566,51,229,0,7,0,101,3
OG5_147244,0,0,3,0,2,0,37,0
OG5_145894,0,0,7,0,0,1,1,13
OG5_133624,0,21,544,1,6,0,72,0
OG5_176256,4,0,4,3,5,4,0,2
OG5_132857,0,13,24,44,39,0,7,4
OG5_133627,0,7,8,36,56,0,5,1
OG5_176251,7,6,46,1,83,0,19,0
OG5_144811,0,1,3,16,1,0,0,2
OG5_144812,2,568,1955,36,550,0,309,99
OG5_152097,0,0,30,1,7,0,28,0
OG5_160887,1,0,6,1,0,0,0,0
OG5_150031,0,4,19,1,4,0,1,0
OG5_147354,126,1,3,1,2,2,3,1
OG5_147355,19,1,1,0,3,0,1,0
OG5_147352,87,0,1,0,0,0,1,0
OG5_147350,81,0,0,1,0,0,0,0
OG5_147351,113,0,1,0,0,6,1,1
OG5_150521,2,0,9,0,0,0,0,0
OG5_150522,0,0,1,0,0,0,0,0
OG5_150526,0,0,1,0,0,0,0,0
OG5_143061,0,0,1,0,0,0,29,0
OG5_137179,0,14,50,3,5,0,0,0
OG5_160143,45,0,2,0,2,3,8,1
OG5_147239,193,0,5,0,1,0,20,0
OG5_147238,0,0,0,0,0,0,4,0
OG5_147235,24,9,40,0,8,0,75,0
OG5_147234,0,0,5,0,0,0,33,0
OG5_147237,57,28,73,0,4,0,47,0
OG5_152678,0,21,519,0,31,0,35,2
OG5_147231,0,1,2,0,1,0,37,0
OG5_147230,3,0,2,0,0,0,23,0
OG5_147233,0,1,2,0,1,0,38,0
OG5_147232,0,1,9,0,4,0,37,0
OG5_169451,0,0,0,0,0,1,0,8
OG5_132862,0,14,78,72,369,0,8,3
OG5_169453,5,3,4,5,6,0,0,0
OG5_132863,26,17,65,11,19,5,35,0
OG5_136803,0,27,99,4,10,0,41,12
OG5_136373,165,10,39,3,31,7,4,0
OG5_136806,0,27,214,24,44,0,15,6
OG5_136807,77,3,86,29,62,29,4,2
OG5_136804,0,32,71,23,144,0,10,14
OG5_136808,97,14,28,2,24,3,15,9
OG5_174047,11,0,0,0,0,0,1,0
OG5_150306,0,2,2,0,4,0,12,0
OG5_137817,0,8,29,22,14,0,4,1
OG5_170015,9,183,479,5,87,0,55,16
OG5_162011,0,0,1,0,0,0,0,0
OG5_171706,1,0,0,0,6,0,0,0
OG5_171707,53,1,1,1,3,11,0,1
OG5_162017,2,0,48,0,4,0,0,0
OG5_150301,1,16,52,4,42,0,40,1
OG5_146589,0,0,9,1,0,0,1,0
OG5_137523,0,1,128,21,17,0,8,0
OG5_142770,0,3,26,3,19,0,3,16
OG5_131228,2,72,39,70,50,0,5,1
OG5_163172,35,3,28,0,0,2,13,0
OG5_141999,0,12,60,4,6,0,5,16
OG5_137520,0,1,10,0,0,0,115,0
OG5_141995,0,0,2,22,3,0,0,1
OG5_132279,0,16,182,35,204,0,35,4
OG5_132278,0,10,72,35,119,0,28,14
OG5_163179,195,0,1,1,0,0,0,0
OG5_136190,69,1,7,11,8,32,0,0
OG5_132277,8,5,54,38,5,0,1,2
OG5_132276,0,71,154,38,55,0,52,5
OG5_177661,48,2,0,0,2,0,14,0
OG5_132270,1,8,160,35,5,0,60,1
OG5_132273,0,5,32,37,68,0,19,4
OG5_132272,0,38,164,50,218,0,30,9
OG5_143042,0,2,19,0,7,0,105,2
OG5_143043,0,33,427,2,56,0,54,9
OG5_151013,1,8,32,10,15,0,1,1
OG5_143044,0,0,4,1,2,0,58,0
OG5_143045,0,0,12,0,2,0,10,0
OG5_163420,70,0,3,2,1,2,1,0
OG5_163421,122,2,24,7,14,12,2,2
OG5_159383,2,0,0,5,1,0,0,0
OG5_138805,0,14,202,0,1,0,0,0
OG5_140225,0,11,114,13,72,0,16,14
OG5_140224,0,5,45,22,0,0,4,1
OG5_140223,3,2,13,23,1,0,5,0
OG5_140222,0,1,4,1,7,0,55,0
OG5_140221,19,10,49,13,61,0,6,1
OG5_135664,0,0,4,32,9,0,1,0
OG5_140229,0,2,16,7,4,0,1,14
OG5_128673,33,7,48,111,3,3,2,0
OG5_128670,439,1,18,1,10,0,0,0
OG5_128676,0,42,230,75,102,0,51,29
OG5_128677,2,24,227,79,179,0,55,33
OG5_128675,0,47,227,81,102,0,54,12
OG5_128678,0,67,449,85,71,0,72,36
OG5_128679,0,49,292,84,191,0,36,29
OG5_141578,0,1,0,13,1,0,0,1
OG5_141579,46,0,16,3,1,1,0,0
OG5_127321,3,144,2358,151,1484,21,112,57
OG5_127320,1,122,706,100,456,0,116,43
OG5_127491,225,123,788,44,198,13,40,10
OG5_127490,14,46,305,92,200,112,69,36
OG5_127497,0,51,404,89,263,102,72,29
OG5_127324,81,48,310,92,149,102,54,41
OG5_127327,634,30,383,82,266,161,88,26
OG5_127494,0,114,1082,91,393,0,132,49
OG5_127329,145,173,948,97,340,2,117,42
OG5_127328,128,48,307,79,91,101,60,37
OG5_127499,0,85,564,98,267,0,71,37
OG5_127498,0,89,1511,77,208,0,116,48
OG5_180129,0,18,57,1,25,0,3,1
OG5_159664,10,34,98,21,74,0,8,61
OG5_133993,290,6,10,2,3,0,27,0
OG5_133278,91,7,36,19,122,52,1,3
OG5_133279,0,54,654,39,492,0,9,13
OG5_162949,2,0,0,1,0,4,0,4
OG5_139819,0,0,5,1,0,0,0,0
OG5_133992,175,40,109,40,27,3,14,0
OG5_133272,1,24,32,3,21,0,1,1
OG5_133273,0,5,415,59,64,0,1,2
OG5_133270,0,11,144,37,183,0,15,5
OG5_133271,0,8,129,42,38,0,0,2
OG5_133276,0,9,15,35,17,0,30,3
OG5_133277,0,1,4,43,11,0,1,0
OG5_133275,24,6,121,33,6,0,0,0
OG5_128416,42,166,896,120,701,0,63,104
OG5_128417,0,48,284,80,94,0,46,16
OG5_128414,0,18,161,73,83,0,40,18
OG5_128415,0,32,78,132,77,0,10,10
OG5_128412,0,48,280,91,222,0,59,31
OG5_128413,0,33,388,86,143,0,68,4
OG5_128410,229,9,60,70,52,27,12,1
OG5_128411,63,109,411,59,100,3,82,38
OG5_144494,0,8,84,4,102,4,9,21
OG5_132495,0,8,120,35,46,0,14,26
OG5_128418,0,54,303,80,132,0,48,31
OG5_132496,0,23,84,41,71,0,52,5
OG5_127145,40,40,494,115,140,1,148,42
OG5_127144,2,86,490,102,148,0,83,35
OG5_127147,724,71,442,70,111,135,68,20
OG5_134076,373,0,0,11,8,3,3,0
OG5_127141,0,95,881,94,601,12,108,64
OG5_127140,540,25,145,67,242,61,16,37
OG5_127143,62,95,775,99,388,0,245,58
OG5_144631,1,0,1,23,0,0,2,0
OG5_134071,0,59,259,33,148,0,41,5
OG5_144497,0,2,33,11,21,0,4,2
OG5_127149,900,67,417,92,287,221,87,39
OG5_127148,0,72,488,111,333,0,96,29
OG5_135722,300,0,0,0,0,0,3,0
OG5_135051,0,60,609,45,1038,0,34,44
OG5_135052,386,9,107,1,2,30,44,1
OG5_135721,229,0,2,1,0,8,19,0
OG5_135054,0,2,33,33,5,0,0,0
OG5_135055,0,16,88,33,162,0,34,0
OG5_135724,261,2,34,1,4,0,3,3
OG5_135725,0,99,924,51,798,0,7,10
OG5_140488,0,2,104,0,2,0,44,0
OG5_132069,0,3,28,41,12,0,24,0
OG5_144635,23,19,104,21,135,0,7,2
OG5_149760,10,3,9,7,2,7,2,0
OG5_149765,34,12,89,13,7,0,3,0
OG5_144636,5,3,20,0,8,0,32,13
OG5_135411,0,1,38,39,6,0,0,0
OG5_138806,0,20,81,5,86,0,3,21
OG5_142885,0,20,109,30,25,0,55,5
OG5_142887,0,29,48,10,48,0,10,14
OG5_142881,0,0,0,0,13,0,0,11
OG5_142882,1,18,111,10,64,0,0,5
OG5_142889,0,6,102,4,57,0,25,17
